FREQ,Frequency,REP_CTY,Reporting country,INDICATOR_CT,Indicator (comparative table),MEASURE,Measure,UNIT_MEASURE,Unit of measure,INSTRUMENT_TYPE_CT,Instrument type (comparative table),WITH_AND_DEP,Withdrawals and deposits,TERMINAL_TYPE_CT,Terminal type (comparative table),CARD_TYPE,Card type,UNIT_MULT,Unit Multiplier,TABLE,TITLE_TS,DECIMALS,Decimals,COLLECTION,Collection Indicator,AVAILABILITY,Availability,TIME_FORMAT,Time Format,Series,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
A,Annual,FR,France,G,Bank deposits held at the central bank,V,Value,I,In % of GDP,Z,Not applicable,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,3,France - Value of Bank deposits held at the central bank,2,Two,E,End of period,A,All users,,,A:FR:G:V:I:Z:Z:Z:Z,3.6353,2.0339,1.6919,4.759,7.7046,9.8241,9.3925,15.4471,32.9931,36.4997,39.93
A,Annual,MX,Mexico,M,Cashless payments,N,Number,Q,Per inhabitant,A,All,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,5,"Mexico - Number of Cashless payments, All",3,Three,S,Summed through period,A,All users,,,A:MX:M:N:Q:A:Z:Z:Z,25.2744,27.0843,29.5635,31.7658,33.3202,37.1607,40.8811,47.0833,50.898,63.4171,70.4929
A,Annual,BE,Belgium,M,Cashless payments,V,Value,T,Per day,H,"Card and e-money payments, by card with a credit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,8f,"Belgium - Value of Cashless payments, Card and e-money payments, by card with a credit function",3,Three,S,Summed through period,A,All users,,,A:BE:M:V:T:H:Z:Z:Z,NaN,NaN,20.1573,16.2825,16.7673,18.8521,20.9545,20.7939,17.0652,20.0866,6.934
A,Annual,FR,France,M,Cashless payments,N,Number,N,Units,K,Memo: Money remittances,Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,6,"France - Number of Cashless payments, Memo: Money remittances",2,Two,S,Summed through period,A,All users,,,A:FR:M:N:N:K:Z:Z:Z,NaN,NaN,0.3,0.0435,1.3,1.4,1.378,4,3,2.315,3.493
A,Annual,KR,Korea,U,Terminals,N,Number,N,Units,Z,Not applicable,Z,Not applicable,E,"ATMs, Cash withdrawal",Z,Not applicable,3,Thousands,14,"Korea - Number of Terminals, ATMs, Cash withdrawal",0,Zero,E,End of period,A,All users,,,A:KR:U:N:N:Z:Z:E:Z,122.908,124.236,121.317,121.344,120.314,121.492,119.899,119.392,117.623,117.282,115.642
A,Annual,SA,Saudi Arabia,M,Cashless payments,V,Value,A,In USD,C,Direct debits,Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,8,"Saudi Arabia - Value of Cashless payments, Direct debits",3,Three,S,Summed through period,A,All users,,,A:SA:M:V:A:C:Z:Z:Z,125.9801,143.7032,152.4662,168.9044,210.3818,211.7264,204.8,198.6667,208.9517,217.8667,210.6667
A,Annual,AU,Australia,M,Cashless payments,N,Number,G,Annual growth,H,"Card and e-money payments, by card with a credit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6b,"Australia - Number of Cashless payments, Card and e-money payments, by card with a credit function",3,Three,S,Summed through period,A,All users,,,A:AU:M:N:G:H:Z:Z:Z,6.8036,7.9512,8.1133,9.1525,9.8981,8.2286,6.3837,4.4162,-3.8906,7.3694,9.7167
A,Annual,AR,Argentina,R,Withdrawals/deposits,N,Number,N,Units,Z,Not applicable,C,"Cash withdrawals with cards issued inside the country, at locations inside the country",Z,Not applicable,Z,Not applicable,6,Millions,10,"Argentina - Number of Withdrawals/deposits, Cash withdrawals with cards issued inside the country, at locations inside the country",3,Three,S,Summed through period,A,All users,,,A:AR:R:N:N:Z:C:Z:Z,660.268,703.396,767.2,861.545,947.865,1034.26,1112.59,1207.35,1144.18,1173.58,1184.29
A,Annual,IN,India,M,Cashless payments,N,Number,L,in % of total cashless payments,H,"Card and e-money payments, by card with a credit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6a,"India - Number of Cashless payments, Card and e-money payments, by card with a credit function",2,Two,S,Summed through period,A,All users,,,A:IN:M:N:L:H:Z:Z:Z,13.4296,13.966,13.2454,11.2315,9.9499,8.9574,7.2381,6.3897,4.4143,3.3592,2.6577
A,Annual,NL,Netherlands,R,Withdrawals/deposits,V,Value,S,Per transaction,Z,Not applicable,B,"Cash withdrawals with cards issued inside the country, all",Z,Not applicable,Z,Not applicable,0,Units,12c,"Netherlands - Value of Withdrawals/deposits, All Cash withdrawals with cards issued inside the country",3,Three,S,Summed through period,A,All users,,,A:NL:R:V:S:Z:B:Z:Z,NaN,NaN,175.1902,158.0216,156.4001,167.091,179.5239,179.1332,226.3449,256.8778,201.5361
A,Annual,RU,Russia,R,Withdrawals/deposits,V,Value,M,in % of total withdrawals/deposits,Z,Not applicable,B,"Cash withdrawals with cards issued inside the country, all",Z,Not applicable,Z,Not applicable,0,Units,12a,"Russia - Value of Withdrawals/deposits, All Cash withdrawals with cards issued inside the country",2,Two,S,Summed through period,A,All users,,,A:RU:R:V:M:Z:B:Z:Z,100,94.6955,72.882,76.9388,69.0425,64.818,91.131,89.3681,89.398,NaN,NaN
A,Annual,ES,Spain,R,Withdrawals/deposits,V,Value,T,Per day,Z,Not applicable,D,"Cash withdrawals with cards issued inside the country, at locations outside the country",Z,Not applicable,Z,Not applicable,6,Millions,12f,"Spain - Value of Withdrawals/deposits, Cash withdrawals with cards issued inside the country, at locations outside the country",2,Two,S,Summed through period,A,All users,,,A:ES:R:V:T:Z:D:Z:Z,NaN,NaN,NaN,4.0532,4.2384,4.3262,4.3876,4.2478,2.5611,2.8474,4.9456
A,Annual,FR,France,M,Cashless payments,V,Value,H,Annual real growth,D,Cheques,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8b,"France - Value of Cashless payments, Cheques",3,Three,S,Summed through period,A,All users,,,A:FR:M:V:H:D:Z:Z:Z,NaN,-19.6379,-8.3415,-3.5881,-8.3131,-7.9535,-12.6775,-9.5892,-24.984,-5.6204,-12.8941
A,Annual,SE,Sweden,R,Withdrawals/deposits,N,Number,T,Per day,Z,Not applicable,A,All,Z,Not applicable,Z,Not applicable,6,Millions,9,"Sweden - Number of Withdrawals/deposits, All",3,Three,S,Summed through period,A,All users,,,A:SE:R:N:T:Z:A:Z:Z,575342.4658,605479.4521,602739.726,480986.3014,458027.3973,405479.4521,347835.6164,505917.8082,373150.6849,328438.3562,323890.411
A,Annual,SE,Sweden,M,Cashless payments,N,Number,G,Annual growth,H,"Card and e-money payments, by card with a credit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6b,"Sweden - Number of Cashless payments, Card and e-money payments, by card with a credit function",3,Three,S,Summed through period,A,All users,,,A:SE:M:N:G:H:Z:Z:Z,8.3601,9.3947,10.0662,8.6823,13.6054,1.1976,2.5207,10.0235,-10.6071,2.9694,7.5722
A,Annual,DE,Germany,R,Withdrawals/deposits,N,Number,M,in % of total withdrawals/deposits,Z,Not applicable,I,E-money loading/unloading transactions,Z,Not applicable,Z,Not applicable,0,Units,10a,"Germany - Number of Withdrawals/deposits, E-money loading/unloading transactions",2,Two,S,Summed through period,A,All users,,,A:DE:R:N:M:Z:I:Z:Z,0.22897,0.24782,NaN,NaN,NaN,0.099689,0.083743,0.077484,0.054665,0.027661,0.038338
A,Annual,FR,France,R,Withdrawals/deposits,N,Number,Q,Per inhabitant,Z,Not applicable,G,Cash deposits at locations inside and outside the country,Z,Not applicable,Z,Not applicable,0,Units,10c,"France - Number of Withdrawals/deposits, Cash deposits at locations inside and outside the country",2,Two,S,Summed through period,A,All users,,,A:FR:R:N:Q:Z:G:Z:Z,NaN,NaN,0.45735,2.9648,15.8137,0.6509,0.71754,3.693,0.97791,0.85427,1.0723
A,Annual,HK,Hong Kong SAR,M,Cashless payments,V,Value,Q,Per inhabitant,F,"Card and e-money payments, by card with a debit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8d,"Hong Kong SAR - Value of Cashless payments, Card and e-money payments, by card with a debit function",2,Two,S,Summed through period,A,All users,,,A:HK:M:V:Q:F:Z:Z:Z,3980.9751,4178.823,4406.0864,4820.421,4963.7763,5246.2279,5676.5246,5764.8526,5309.2973,5220.6288,4905.2082
A,Annual,KR,Korea,M,Cashless payments,V,Value,I,In % of GDP,H,"Card and e-money payments, by card with a credit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8e,"Korea - Value of Cashless payments, Card and e-money payments, by card with a credit function",4,Four,S,Summed through period,A,All users,,,A:KR:M:V:I:H:Z:Z:Z,33.7435,33.3803,33.0592,33.2878,35.265,34.9881,35.7895,37.299,36.9672,37.9041,41.4139
A,Annual,RU,Russia,M,Cashless payments,N,Number,T,Per day,I,"Card and e-money payments, e-money payments",Z,Not applicable,Z,Not applicable,Z,Not applicable,3,Thousands,6d,"Russia - Number of Cashless payments, Card and e-money payments, e-money payments",0,Zero,S,Summed through period,A,All users,,,A:RU:M:N:T:I:Z:Z:Z,618,1524,2722,2660,3276,4715,5202,6631,7985,NaN,NaN
A,Annual,ES,Spain,R,Withdrawals/deposits,N,Number,M,in % of total withdrawals/deposits,Z,Not applicable,G,Cash deposits at locations inside and outside the country,Z,Not applicable,Z,Not applicable,0,Units,10a,"Spain - Number of Withdrawals/deposits, Cash deposits at locations inside and outside the country",2,Two,S,Summed through period,A,All users,,,A:ES:R:N:M:Z:G:Z:Z,NaN,NaN,3.8275,4.814,6.5372,7.9038,10.0384,13.1128,16.6462,17.3435,12.0696
A,Annual,SG,Singapore,R,Withdrawals/deposits,V,Value,H,Annual real growth,Z,Not applicable,C,"Cash withdrawals with cards issued inside the country, at locations inside the country",Z,Not applicable,Z,Not applicable,0,Units,12b,"Singapore - Value of Withdrawals/deposits, Cash withdrawals with cards issued inside the country, at locations inside the country",2,Two,S,Summed through period,A,All users,,,A:SG:R:V:H:Z:C:Z:Z,,6.326,0.35689,1.3962,-0.74269,-1.9078,-0.80831,-4.8922,-19.8634,-3.4628,9.9176
A,Annual,ID,Indonesia,R,Withdrawals/deposits,N,Number,G,Annual growth,Z,Not applicable,B,"Cash withdrawals with cards issued inside the country, all",Z,Not applicable,Z,Not applicable,0,Units,10b,"Indonesia - Number of Withdrawals/deposits, All Cash withdrawals with cards issued inside the country",2,Two,S,Summed through period,A,All users,,,A:ID:R:N:G:Z:B:Z:Z,,17.9571,14.9031,9.7567,12.0727,6.4465,11.3456,11.8022,-7.2525,3.7653,0.27913
A,Annual,NL,Netherlands,M,Cashless payments,N,Number,N,Units,G,"Card and e-money payments, by card with a delayed debit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,6,"Netherlands - Number of Cashless payments, Card and e-money payments, by card with a delayed debit function",2,Two,S,Summed through period,A,All users,,,A:NL:M:N:N:G:Z:Z:Z,112.236,121.186,131.209,141.165,158.84,179.861,203.377,224.62,205.432,221.049,253.763
A,Annual,RU,Russia,B,Population,N,Number,N,Units,Z,Not applicable,Z,Not applicable,Z,Not applicable,Z,Not applicable,3,Thousands,1,Russia - Population,2,Two,E,End of period,A,All users,,,A:RU:B:N:N:Z:Z:Z:Z,143201.721,143506.995,143820,146405.999,146675,146842,146830,146764.66,146460,NaN,NaN
A,Annual,CN,China,R,Withdrawals/deposits,V,Value,S,Per transaction,Z,Not applicable,B,"Cash withdrawals with cards issued inside the country, all",Z,Not applicable,Z,Not applicable,0,Units,12c,"China - Value of Withdrawals/deposits, All Cash withdrawals with cards issued inside the country",3,Three,S,Summed through period,A,All users,,,A:CN:R:V:S:Z:B:Z:Z,602.8469,635.6268,606.5907,631.7766,547.6933,555.9989,631.7379,656.4072,691.5507,768.6037,752.1064
A,Annual,CN,China,T,Cards,N,Number,Q,Per inhabitant,Z,Not applicable,Z,Not applicable,Z,Not applicable,E,"Cards, with a credit function",0,Units,13b,"China - Number of Cards, Cards, with a credit function",3,Three,E,End of period,A,All users,,,A:CN:T:N:Q:Z:Z:Z:E,0.24452,0.2872,0.33272,0.31442,0.33632,0.4227,0.49155,0.53291,0.55085,0.56634,0.5651
A,Annual,DE,Germany,U,Terminals,N,Number,N,Units,Z,Not applicable,Z,Not applicable,A,"POS, all",Z,Not applicable,3,Thousands,14,"Germany - Number of Terminals, All POS",0,Zero,E,End of period,A,All users,,,A:DE:U:N:N:Z:Z:A:Z,720,743.624,1147.217,1128.718,1141.388,1206.83,1179.321,1146.884,1176.068,1242.946,2554.217
A,Annual,NL,Netherlands,M,Cashless payments,V,Value,S,Per transaction,B,Credit transfers,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8c,"Netherlands - Value of Cashless payments, Credit transfers",2,Two,S,Summed through period,A,All users,,,A:NL:M:V:S:B:Z:Z:Z,4300.0316,11331.4905,11278.3353,10580.5264,10021.1404,11490.767,8770.999,7641.1189,8346.5111,12704.8739,NaN
A,Annual,CA,Canada,M,Cashless payments,N,Number,L,in % of total cashless payments,B,Credit transfers,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6a,"Canada - Number of Cashless payments, Credit transfers",2,Two,S,Summed through period,A,All users,,,A:CA:M:N:L:B:Z:Z:Z,11.2185,11.3303,10.9482,10.9808,10.7098,10.2029,9.8901,9.1476,11.2467,8.6637,10.5198
A,Annual,SA,Saudi Arabia,R,Withdrawals/deposits,V,Value,T,Per day,Z,Not applicable,D,"Cash withdrawals with cards issued inside the country, at locations outside the country",Z,Not applicable,Z,Not applicable,6,Millions,12f,"Saudi Arabia - Value of Withdrawals/deposits, Cash withdrawals with cards issued inside the country, at locations outside the country",2,Two,S,Summed through period,A,All users,,,A:SA:R:V:T:Z:D:Z:Z,0.0046024,0.0041129,0.004251,0.0048934,0.0041417,0.0048729,0.0062539,NaN,NaN,NaN,NaN
A,Annual,US,United States,H,Interbank deposits,V,Value,A,In USD,Z,Not applicable,Z,Not applicable,Z,Not applicable,Z,Not applicable,9,Billions,3,United States - Value of Interbank deposits,2,Two,E,End of period,A,All users,,,A:US:H:V:A:Z:Z:Z:Z,38.029,32.528,31.648,36.329,42.442,32.778,36.343,33.415,38.356,45.844,43.995
A,Annual,BR,Brazil,U,Terminals,N,Number,Q,Per inhabitant,Z,Not applicable,Z,Not applicable,D,"ATMs, all",Z,Not applicable,0,Units,14b,"Brazil - Number of Terminals, All ATMs",4,Four,E,End of period,A,All users,,,A:BR:U:N:Q:Z:Z:D:Z,0.00088314,0.00091267,0.00091438,0.00089631,0.00087811,0.00084901,0.00084209,0.00081631,0.00079617,0.00076169,0.0010717
A,Annual,ID,Indonesia,M,Cashless payments,V,Value,L,in % of total cashless payments,E,"Card and e-money payments, all",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8a,"Indonesia - Value of Cashless payments, All Card and e-money payments",3,Three,S,Summed through period,A,All users,,,A:ID:M:V:L:E:Z:Z:Z,7.7439,2.115,2.5003,2.6203,2.4063,2.3973,2.1083,2.2453,1.9941,1.7298,2.0502
A,Annual,FR,France,R,Withdrawals/deposits,N,Number,T,Per day,Z,Not applicable,A,All,Z,Not applicable,Z,Not applicable,6,Millions,9,"France - Number of Withdrawals/deposits, All",3,Three,S,Summed through period,A,All users,,,A:FR:R:N:T:Z:A:Z:Z,NaN,NaN,NaN,NaN,7409452.0548,4435235.6164,6261284.9315,6317808.2192,5049315.0685,3506805.4795,3487104.1096
A,Annual,IT,Italy,M,Cashless payments,N,Number,N,Units,H,"Card and e-money payments, by card with a credit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,6,"Italy - Number of Cashless payments, Card and e-money payments, by card with a credit function",2,Two,S,Summed through period,A,All users,,,A:IT:M:N:N:H:Z:Z:Z,537.46,587.45,643.959,652.632,776.4,855.54,1052.39,1215.97,1156.43,1366.62,1540.6
A,Annual,JP,Japan,U,Terminals,N,Number,Q,Per inhabitant,Z,Not applicable,Z,Not applicable,E,"ATMs, Cash withdrawal",Z,Not applicable,0,Units,14b,"Japan - Number of Terminals, ATMs, Cash withdrawal",4,Four,E,End of period,A,All users,,,A:JP:U:N:Q:Z:Z:E:Z,0.001076,0.0010822,0.0010748,0.001076,0.0010769,0.0010794,0.0010737,0.0010579,0.0010295,0.00099534,0.00096846
A,Annual,MX,Mexico,M,Cashless payments,V,Value,I,In % of GDP,A,All,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,7,"Mexico - Value of Cashless payments, All",3,Three,S,Summed through period,A,All users,,,A:MX:M:V:I:A:Z:Z:Z,1514.0524,1486.8725,1429.0745,1399.9855,1324.0322,1328.1331,1323.0666,1292.3782,720.6559,751.972,780.879
A,Annual,TR,Türkiye,M,Cashless payments,N,Number,T,Per day,F,"Card and e-money payments, by card with a debit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,3,Thousands,6d,"Türkiye - Number of Cashless payments, Card and e-money payments, by card with a debit function",0,Zero,S,Summed through period,A,All users,,,A:TR:M:N:T:F:Z:Z:Z,1198,1458,1766,2225,2815,3726,4808,5833,6268,8191,12792
A,Annual,BR,Brazil,M,Cashless payments,N,Number,T,Per day,F,"Card and e-money payments, by card with a debit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,3,Thousands,6d,"Brazil - Number of Cashless payments, Card and e-money payments, by card with a debit function",0,Zero,S,Summed through period,A,All users,,,A:BR:M:N:T:F:Z:Z:Z,11325,13455,15430,17017,18736,21742,24747,29812,31427,37037,41616
A,Annual,IT,Italy,M,Cashless payments,N,Number,L,in % of total cashless payments,I,"Card and e-money payments, e-money payments",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,6a,"Italy - Number of Cashless payments, Card and e-money payments, e-money payments",2,Two,S,Summed through period,A,All users,,,A:IT:M:N:L:I:Z:Z:Z,4.4858,5.4373,6.1884,7.2224,8.0939,9.6799,10.8981,12.7599,14.4735,15.7446,16.1106
A,Annual,AU,Australia,R,Withdrawals/deposits,V,Value,T,Per day,Z,Not applicable,B,"Cash withdrawals with cards issued inside the country, all",Z,Not applicable,Z,Not applicable,6,Millions,12f,"Australia - Value of Withdrawals/deposits, All Cash withdrawals with cards issued inside the country",2,Two,S,Summed through period,A,All users,,,A:AU:R:V:T:Z:B:Z:Z,690.7948,656.1761,607.1933,511.6965,498.4964,510.1363,446.1448,392.2009,314.2495,313.8226,315.5905
A,Annual,ES,Spain,M,Cashless payments,V,Value,A,In USD,C,Direct debits,Z,Not applicable,Z,Not applicable,Z,Not applicable,6,Millions,8,"Spain - Value of Cashless payments, Direct debits",3,Three,S,Summed through period,A,All users,,,A:ES:M:V:A:C:Z:Z:Z,NaN,NaN,757215.0168,589675.3894,590880.3859,726695.8386,724878.2442,695528.1758,639304.6778,709442.3794,688729.9107
A,Annual,US,United States,M,Cashless payments,V,Value,H,Annual real growth,F,"Card and e-money payments, by card with a debit function",Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8b,"United States - Value of Cashless payments, Card and e-money payments, by card with a debit function",3,Three,S,Summed through period,A,All users,,,A:US:M:V:H:F:Z:Z:Z,5.7641,3.9138,3.4771,4.7786,4.8432,4.777,8.5436,2.7211,7.7984,19.877,11.4084
A,Annual,IN,India,R,Withdrawals/deposits,V,Value,A,In USD,Z,Not applicable,B,"Cash withdrawals with cards issued inside the country, all",Z,Not applicable,Z,Not applicable,6,Millions,12,"India - Value of Withdrawals/deposits, All Cash withdrawals with cards issued inside the country",3,Three,S,Summed through period,A,All users,,,A:IN:R:V:A:Z:B:Z:Z,NaN,335710.1288,365946.6309,396263.6333,352212.7074,446373.0595,485139.8129,485538.7698,392409.2811,421939.9774,418591.5727
A,Annual,CN,China,T,Cards,N,Number,Q,Per inhabitant,Z,Not applicable,Z,Not applicable,Z,Not applicable,C,"Cards, with a debit function",0,Units,13b,"China - Number of Cards, Cards, with a debit function",3,Three,E,End of period,A,All users,,,A:CN:T:N:Q:Z:Z:Z:C,2.3966,2.8443,3.3162,3.6731,4.1254,4.4308,4.9544,5.4818,5.7917,5.9809,6.1495
A,Annual,SA,Saudi Arabia,M,Cashless payments,V,Value,Q,Per inhabitant,B,Credit transfers,Z,Not applicable,Z,Not applicable,Z,Not applicable,0,Units,8d,"Saudi Arabia - Value of Cashless payments, Credit transfers",2,Two,S,Summed through period,A,All users,,,A:SA:M:V:Q:B:Z:Z:Z,666593.4732,527609.3502,512868.615,436889.4982,342092.3888,535335.5121,441413.3957,427631.5356,512919.8786,503336.3313,474972.2291
A,Annual,SA,Saudi Arabia,R,Withdrawals/deposits,V,Value,Q,Per inhabitant,Z,Not applicable,B,"Cash withdrawals with cards issued inside the country, all",Z,Not applicable,Z,Not applicable,0,Units,12d,"Saudi Arabia - Value of Withdrawals/deposits, All Cash withdrawals with cards issued inside the country",2,Two,S,Summed through period,A,All users,,,A:SA:R:V:Q:Z:B:Z:Z,6307.3869,6377.3738,6810.7798,6870.8995,6411.3422,6271.197,6608.6107,6569.4958,5315.0848,5040.885,4597.6909
A,Annual,CN,China,T,Cards,N,Number,Q,Per inhabitant,Z,Not applicable,Z,Not applicable,Z,Not applicable,B,"Cards, with a cash function",0,Units,13b,"China - Number of Cards, Cards, with a cash function",3,Three,E,End of period,A,All users,,,A:CN:T:N:Q:Z:Z:Z:B,2.6101,3.0968,3.6085,3.9591,4.4294,4.8145,5.4442,6.0131,6.3411,6.5459,6.7135
A,Annual,ES,Spain,R,Withdrawals/deposits,V,Value,Q,Per inhabitant,Z,Not applicable,B,"Cash withdrawals with cards issued inside the country, all",Z,Not applicable,Z,Not applicable,0,Units,12d,"Spain - Value of Withdrawals/deposits, All Cash withdrawals with cards issued inside the country",2,Two,S,Summed through period,A,All users,,,A:ES:R:V:Q:Z:B:Z:Z,5779.5792,6198.4369,7145.7119,5833.1054,5663.9491,5840.7254,5646.0006,5110.0185,4096.2518,4140.5486,3828.3305
